product_id,plate_barcode,timepoint_label,position,value,flag,violation_note
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,E1,0.2322,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,E2,0.1110,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,E3,0.1145,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,E4,0.1129,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,E5,0.1407,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,E6,0.2188,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,E7,0.1163,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,E8,0.5265,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,E9,0.1107,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,E10,0.1223,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,E11,0.1193,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,E12,0.2029,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,F1,0.1170,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,F2,0.1119,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,F3,0.2015,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,F4,0.1290,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,F5,0.5930,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,F6,0.2213,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,F7,0.1308,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,F8,0.1211,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,F9,0.1855,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,F10,0.1277,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,F11,0.1257,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,F12,0.1582,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,G1,2.0214,outlier,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,G2,0.1125,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,G3,0.1209,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,G4,0.1122,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,G5,0.2148,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,G6,0.1219,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,G7,0.1130,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,G8,0.1723,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,G9,0.1224,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,G10,0.1247,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,G11,0.1209,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,G12,0.1148,ok,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,H1,0.0693,blank,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,H2,0.0716,blank,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,H3,0.0705,blank,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,H4,0.0699,blank,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,H5,0.0711,blank,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,H6,0.0710,blank,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,H7,0.0703,blank,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,H8,0.0681,blank,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,H9,0.0687,blank,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,H10,0.0712,blank,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,H11,0.0707,blank,
urn:amp2:prod:complex-t16h,EPix1-complex,t=16h,H12,0.0698,blank,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,A1,0.1368,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,A2,0.1578,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,A3,0.1362,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,A4,0.1352,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,A5,0.1344,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,A6,0.1458,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,A7,0.1666,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,A8,0.1344,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,A9,0.1336,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,A10,0.1352,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,A11,0.1394,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,A12,0.1330,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,B1,0.1358,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,B2,0.1424,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,B3,0.5724,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,B4,0.1370,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,B5,0.1386,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,B6,0.1386,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,B7,0.4286,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,B8,0.1364,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,B9,0.1372,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,B10,0.1820,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,B11,0.1380,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,B12,0.1342,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,C1,0.1378,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,C2,0.1390,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,C3,0.1386,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,C4,0.1368,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,C5,0.1350,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,C6,0.1354,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,C7,0.1344,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,C8,0.1370,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,C9,0.1352,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,C10,0.1358,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,C11,0.1354,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,C12,0.1360,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,D1,0.1482,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,D2,0.3102,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,D3,0.1366,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,D4,0.2158,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,D5,0.6642,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,D6,0.1354,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,D7,0.1372,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,D8,0.1394,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,D9,0.1360,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,D10,0.1400,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,D11,0.1374,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,D12,0.1354,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,E1,0.2814,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,E2,0.1346,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,E3,0.1388,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,E4,0.1368,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,E5,0.1706,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,E6,0.2652,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,E7,0.1410,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,E8,0.6382,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,E9,0.1342,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,E10,0.1482,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,E11,0.1446,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,E12,0.2460,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,F1,0.1418,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,F2,0.1356,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,F3,0.2442,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,F4,0.1564,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,F5,0.7188,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,F6,0.2682,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,F7,0.1586,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,F8,0.1468,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,F9,0.2248,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,F10,0.1548,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,F11,0.1524,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,F12,0.1918,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,G1,2.4502,outlier,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,G2,0.1364,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,G3,0.1466,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,G4,0.1360,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,G5,0.2604,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,G6,0.1478,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,G7,0.1370,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,G8,0.2088,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,G9,0.1484,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,G10,0.1512,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,G11,0.1466,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,G12,0.1392,ok,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,H1,0.0693,blank,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,H2,0.0716,blank,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,H3,0.0705,blank,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,H4,0.0699,blank,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,H5,0.0711,blank,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,H6,0.0710,blank,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,H7,0.0703,blank,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,H8,0.0681,blank,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,H9,0.0687,blank,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,H10,0.0712,blank,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,H11,0.0707,blank,
urn:amp2:prod:complex-t24h,EPix1-complex,t=24h,H12,0.0698,blank,
